timeindex,wind-profile-LA,pv-profile-LA,wind-profile-KH,pv-profile-KH,wind-profile-MM,pv-profile-MM,wind-profile-TH,pv-profile-TH,wind-profile-VN,pv-profile-VN
2050-03-29T21:00:00Z,0.136,0,0.14,0,0.015,0,0.189,0,0.009,0
2050-03-29T22:00:00Z,0.14,0,0.117,0,0.009,0,0.193,0,0.005,0
2050-03-29T23:00:00Z,0.16,0.029,0.087,0.03,0.005,0.002,0.185,0.017,0,0.095
2050-03-30T00:00:00Z,0.087,0.179,0.185,0.147,0.002,0.116,0.291,0.166,0.003,0.289
2050-03-30T01:00:00Z,0.06,0.355,0.155,0.248,0.001,0.306,0.323,0.349,0.003,0.458
2050-03-30T02:00:00Z,0.337,0.502,0.113,0.302,0,0.473,0.264,0.499,0.001,0.579
2050-03-30T03:00:00Z,0.356,0.625,0.072,0.365,0,0.595,0.186,0.621,0.001,0.62
2050-03-30T04:00:00Z,0.384,0.64,0.031,0.476,0,0.666,0.117,0.671,0.002,0.643
2050-03-30T05:00:00Z,0.416,0.591,0.008,0.539,0.005,0.69,0.075,0.672,0.004,0.618
2050-03-30T06:00:00Z,0.448,0.587,0.003,0.491,0.027,0.662,0.058,0.616,0.01,0.554
2050-03-30T07:00:00Z,0.459,0.444,0.002,0.418,0.075,0.597,0.057,0.537,0.019,0.426
2050-03-30T08:00:00Z,0.427,0.288,0.002,0.299,0.151,0.487,0.066,0.416,0.03,0.274
2050-03-30T09:00:00Z,0.325,0.123,0.004,0.153,0.22,0.332,0.088,0.254,0.038,0.114
2050-03-30T10:00:00Z,0.278,0.025,0.009,0.03,0.308,0.149,0.14,0.082,0.043,0.012
2050-03-30T11:00:00Z,0.299,0,0.045,0,0.469,0.01,0.279,0,0.058,0
2050-03-30T12:00:00Z,0.327,0,0.102,0,0.556,0,0.451,0,0.086,0
2050-03-30T13:00:00Z,0.316,0,0.109,0,0.532,0,0.535,0,0.101,0
2050-03-30T14:00:00Z,0.322,0,0.092,0,0.406,0,0.506,0,0.076,0
2050-03-30T15:00:00Z,0.315,0,0.068,0,0.278,0,0.458,0,0.053,0
2050-03-30T16:00:00Z,0.311,0,0.044,0,0.214,0,0.388,0,0.021,0
2050-03-30T17:00:00Z,0.264,0,0.034,0,0.181,0,0.303,0,0.01,0
2050-03-30T18:00:00Z,0.254,0,0.063,0,0.135,0,0.217,0,0.006,0
2050-03-30T19:00:00Z,0.177,0,0.077,0,0.114,0,0.168,0,0.005,0
2050-03-30T20:00:00Z,0.167,0,0.084,0,0.087,0,0.148,0,0.002,0
2050-03-30T21:00:00Z,0.153,0,0.071,0,0.051,0,0.131,0,0,0
2050-03-30T22:00:00Z,0.113,0,0.066,0,0.025,0,0.122,0,0,0
2050-03-30T23:00:00Z,0.094,0.033,0.05,0.045,0.011,0.002,0.13,0.019,0,0.061
2050-03-31T00:00:00Z,0.037,0.191,0.096,0.205,0.005,0.127,0.174,0.186,0.002,0.212
2050-03-31T01:00:00Z,0.027,0.368,0.079,0.36,0.001,0.323,0.164,0.374,0.002,0.369
2050-03-31T02:00:00Z,0.159,0.507,0.051,0.458,0,0.488,0.123,0.522,0.001,0.481
2050-03-31T03:00:00Z,0.2,0.595,0.03,0.515,0,0.605,0.09,0.622,0,0.565
2050-03-31T04:00:00Z,0.204,0.549,0.017,0.54,0.001,0.673,0.067,0.675,0.001,0.543
2050-03-31T05:00:00Z,0.187,0.425,0.012,0.518,0.005,0.696,0.057,0.683,0.003,0.49
2050-03-31T06:00:00Z,0.169,0.574,0.014,0.438,0.016,0.657,0.056,0.626,0.009,0.451
2050-03-31T07:00:00Z,0.134,0.335,0.022,0.37,0.036,0.592,0.062,0.548,0.02,0.343
2050-03-31T08:00:00Z,0.073,0.164,0.034,0.245,0.072,0.48,0.074,0.426,0.031,0.218
2050-03-31T09:00:00Z,0.037,0.057,0.049,0.124,0.124,0.324,0.094,0.265,0.027,0.096
2050-03-31T10:00:00Z,0.049,0.006,0.071,0.031,0.212,0.147,0.133,0.089,0.031,0.011
2050-03-31T11:00:00Z,0.072,0,0.129,0,0.401,0.01,0.274,0,0.044,0
2050-03-31T12:00:00Z,0.121,0,0.158,0,0.568,0,0.479,0,0.037,0
2050-03-31T13:00:00Z,0.199,0,0.151,0,0.513,0,0.601,0,0.034,0
2050-03-31T14:00:00Z,0.259,0,0.14,0,0.357,0,0.615,0,0.009,0
2050-03-31T15:00:00Z,0.235,0,0.111,0,0.245,0,0.583,0,0.004,0
2050-03-31T16:00:00Z,0.16,0,0.059,0,0.183,0,0.469,0,0.002,0
2050-03-31T17:00:00Z,0.082,0,0.025,0,0.142,0,0.388,0,0.001,0
2050-03-31T18:00:00Z,0.043,0,0.042,0,0.114,0,0.42,0,0,0
2050-03-31T19:00:00Z,0.025,0,0.061,0,0.094,0,0.383,0,0,0
2050-03-31T20:00:00Z,0.017,0,0.043,0,0.076,0,0.318,0,0,0
2050-03-31T21:00:00Z,0.017,0,0.028,0,0.059,0,0.255,0,0,0
2050-03-31T22:00:00Z,0.023,0,0.019,0,0.051,0,0.201,0,0,0
2050-03-31T23:00:00Z,0.038,0.019,0.009,0.038,0.046,0.002,0.168,0.018,0,0.07
2050-04-01T00:00:00Z,0.046,0.135,0.008,0.174,0.037,0.122,0.148,0.179,0.002,0.228
2050-04-01T01:00:00Z,0.004,0.293,0.005,0.3,0.037,0.312,0.127,0.362,0.007,0.374
2050-04-01T02:00:00Z,0.029,0.433,0.001,0.366,0.012,0.476,0.075,0.508,0.001,0.457
2050-04-01T03:00:00Z,0.069,0.596,0.001,0.383,0.001,0.569,0.03,0.61,0,0.468
2050-04-01T04:00:00Z,0.065,0.563,0.002,0.325,0,0.642,0.012,0.661,0,0.45
2050-04-01T05:00:00Z,0.067,0.462,0.008,0.248,0,0.664,0.011,0.669,0,0.423
2050-04-01T06:00:00Z,0.074,0.582,0.017,0.231,0,0.624,0.021,0.596,0.004,0.36
2050-04-01T07:00:00Z,0.078,0.363,0.023,0.17,0,0.56,0.043,0.519,0.017,0.298
2050-04-01T08:00:00Z,0.067,0.203,0.032,0.12,0.004,0.45,0.084,0.397,0.035,0.188
2050-04-01T09:00:00Z,0.033,0.078,0.03,0.06,0.025,0.299,0.144,0.237,0.037,0.092
2050-04-01T10:00:00Z,0.038,0.015,0.024,0.01,0.09,0.129,0.256,0.072,0.039,0.01
2050-04-01T11:00:00Z,0.059,0,0.03,0,0.282,0.009,0.495,0,0.042,0
2050-04-01T12:00:00Z,0.084,0,0.032,0,0.493,0,0.649,0,0.039,0
2050-04-01T13:00:00Z,0.088,0,0.054,0,0.513,0,0.668,0,0.046,0
2050-04-01T14:00:00Z,0.076,0,0.118,0,0.37,0,0.599,0,0.04,0
2050-04-01T15:00:00Z,0.061,0,0.108,0,0.254,0,0.535,0,0.02,0
2050-04-01T16:00:00Z,0.042,0,0.067,0,0.192,0,0.467,0,0.011,0
2050-04-01T17:00:00Z,0.026,0,0.053,0,0.173,0,0.406,0,0.008,0
2050-04-01T18:00:00Z,0.018,0,0.03,0,0.164,0,0.294,0,0.004,0
2050-04-01T19:00:00Z,0.014,0,0.009,0,0.135,0,0.202,0,0.001,0
2050-04-01T20:00:00Z,0.015,0,0.001,0,0.115,0,0.117,0,0.001,0
2050-04-01T21:00:00Z,0.031,0,0,0,0.099,0,0.087,0,0.001,0
2050-04-01T22:00:00Z,0.064,0,0,0,0.086,0,0.09,0,0.002,0
2050-04-01T23:00:00Z,0.108,0.019,0.007,0.045,0.075,0.002,0.093,0.017,0,0.076
2050-04-02T00:00:00Z,0.077,0.131,0.024,0.207,0.034,0.111,0.146,0.16,0,0.247
2050-04-02T01:00:00Z,0.031,0.302,0.095,0.369,0.022,0.293,0.169,0.324,0,0.366
2050-04-02T02:00:00Z,0.107,0.453,0.129,0.485,0.01,0.453,0.148,0.469,0,0.397
2050-04-02T03:00:00Z,0.164,0.547,0.101,0.525,0.002,0.566,0.11,0.565,0,0.399
2050-04-02T04:00:00Z,0.174,0.535,0.057,0.493,0.002,0.637,0.072,0.627,0,0.41
2050-04-02T05:00:00Z,0.182,0.443,0.03,0.441,0.005,0.661,0.049,0.639,0.001,0.398
2050-04-02T06:00:00Z,0.212,0.556,0.02,0.409,0.009,0.64,0.04,0.61,0.006,0.373
2050-04-02T07:00:00Z,0.22,0.345,0.017,0.301,0.018,0.574,0.041,0.533,0.025,0.323
2050-04-02T08:00:00Z,0.18,0.187,0.023,0.155,0.033,0.464,0.054,0.411,0.061,0.228
2050-04-02T09:00:00Z,0.138,0.088,0.03,0.071,0.057,0.304,0.084,0.203,0.101,0.115
2050-04-02T10:00:00Z,0.161,0.017,0.042,0.013,0.108,0.133,0.162,0.058,0.099,0.015
2050-04-02T11:00:00Z,0.218,0,0.064,0,0.264,0.009,0.334,0,0.111,0
2050-04-02T12:00:00Z,0.221,0,0.066,0,0.432,0,0.498,0,0.16,0
2050-04-02T13:00:00Z,0.21,0,0.051,0,0.423,0,0.528,0,0.155,0
2050-04-02T14:00:00Z,0.212,0,0.037,0,0.329,0,0.492,0,0.104,0
2050-04-02T15:00:00Z,0.193,0,0.024,0,0.241,0,0.413,0,0.083,0
2050-04-02T16:00:00Z,0.2,0,0.016,0,0.182,0,0.328,0,0.063,0
2050-04-02T17:00:00Z,0.182,0,0.011,0,0.141,0,0.272,0,0.051,0
2050-04-02T18:00:00Z,0.168,0,0.003,0,0.116,0,0.233,0,0.06,0
2050-04-02T19:00:00Z,0.163,0,0,0,0.088,0,0.195,0,0.061,0
2050-04-02T20:00:00Z,0.144,0,0.001,0,0.068,0,0.157,0,0.064,0
2050-04-02T21:00:00Z,0.103,0,0.027,0,0.049,0,0.135,0,0.062,0
2050-04-02T22:00:00Z,0.063,0,0.084,0,0.023,0,0.121,0,0.05,0
2050-04-02T23:00:00Z,0.033,0.028,0.071,0.037,0.012,0.002,0.098,0.017,0.055,0.054
2050-04-03T00:00:00Z,0.003,0.155,0.119,0.18,0.013,0.113,0.088,0.158,0.058,0.206
2050-04-03T01:00:00Z,0.002,0.295,0.14,0.334,0.031,0.295,0.07,0.324,0.037,0.356
2050-04-03T02:00:00Z,0.016,0.413,0.101,0.48,0.026,0.455,0.043,0.455,0.02,0.474
2050-04-03T03:00:00Z,0.025,0.5,0.066,0.564,0.011,0.531,0.02,0.536,0.011,0.535
2050-04-03T04:00:00Z,0.033,0.526,0.035,0.58,0.003,0.601,0.009,0.58,0.01,0.579
2050-04-03T05:00:00Z,0.035,0.451,0.02,0.539,0.001,0.625,0.008,0.591,0.014,0.553
2050-04-03T06:00:00Z,0.026,0.399,0.019,0.46,0,0.577,0.012,0.543,0.025,0.458
2050-04-03T07:00:00Z,0.01,0.296,0.03,0.334,0,0.513,0.022,0.458,0.041,0.337
2050-04-03T08:00:00Z,0.001,0.211,0.046,0.218,0,0.405,0.046,0.325,0.066,0.228
2050-04-03T09:00:00Z,0.001,0.137,0.059,0.112,0,0.263,0.082,0.184,0.094,0.102
2050-04-03T10:00:00Z,0.007,0.037,0.101,0.024,0.01,0.109,0.14,0.058,0.097,0.012
2050-04-03T11:00:00Z,0.029,0,0.183,0,0.106,0.007,0.271,0,0.089,0
2050-04-03T12:00:00Z,0.059,0,0.21,0,0.323,0,0.434,0,0.093,0
2050-04-03T13:00:00Z,0.11,0,0.175,0,0.425,0,0.54,0,0.107,0
2050-04-03T14:00:00Z,0.101,0,0.107,0,0.42,0,0.544,0,0.076,0
2050-04-03T15:00:00Z,0.094,0,0.029,0,0.358,0,0.485,0,0.041,0
2050-04-03T16:00:00Z,0.09,0,0,0,0.291,0,0.394,0,0.023,0
2050-04-03T17:00:00Z,0.083,0,0.001,0,0.225,0,0.337,0,0.008,0
2050-04-03T18:00:00Z,0.069,0,0.055,0,0.166,0,0.258,0,0.005,0
2050-04-03T19:00:00Z,0.068,0,0.096,0,0.121,0,0.194,0,0.027,0
2050-04-03T20:00:00Z,0.07,0,0.083,0,0.093,0,0.139,0,0.051,0
2050-04-03T21:00:00Z,0.061,0,0.072,0,0.057,0,0.093,0,0.056,0
2050-04-03T22:00:00Z,0.055,0,0.076,0,0.024,0,0.064,0,0.057,0
2050-04-03T23:00:00Z,0.039,0.025,0.084,0.013,0.005,0.002,0.052,0.016,0.076,0.066
2050-04-04T00:00:00Z,0.031,0.148,0.178,0.083,0.001,0.099,0.079,0.146,0.12,0.227
2050-04-04T01:00:00Z,0.006,0.327,0.251,0.183,0.002,0.269,0.107,0.304,0.117,0.383
2050-04-04T02:00:00Z,0,0.483,0.196,0.283,0,0.426,0.123,0.429,0.097,0.506
2050-04-04T03:00:00Z,0,0.556,0.105,0.364,0,0.548,0.112,0.458,0.088,0.592
2050-04-04T04:00:00Z,0,0.571,0.036,0.401,0,0.618,0.082,0.432,0.096,0.619
2050-04-04T05:00:00Z,0,0.548,0.006,0.378,0,0.643,0.056,0.381,0.119,0.599
2050-04-04T06:00:00Z,0,0.456,0,0.309,0.007,0.613,0.033,0.334,0.155,0.546
2050-04-04T07:00:00Z,0,0.322,0,0.23,0.031,0.547,0.015,0.278,0.196,0.429
2050-04-04T08:00:00Z,0.004,0.187,0,0.156,0.079,0.437,0.006,0.217,0.241,0.273
2050-04-04T09:00:00Z,0.019,0.08,0.001,0.085,0.138,0.288,0.002,0.125,0.29,0.13
2050-04-04T10:00:00Z,0.045,0.015,0,0.019,0.231,0.124,0.002,0.04,0.304,0.018
2050-04-04T11:00:00Z,0.076,0,0,0,0.382,0.009,0.003,0,0.289,0
2050-04-04T12:00:00Z,0.079,0,0,0,0.466,0,0.006,0,0.297,0
2050-04-04T13:00:00Z,0.062,0,0,0,0.379,0,0.012,0,0.242,0
2050-04-04T14:00:00Z,0.038,0,0,0,0.268,0,0.017,0,0.17,0
2050-04-04T15:00:00Z,0.046,0,0.001,0,0.17,0,0.021,0,0.124,0
2050-04-04T16:00:00Z,0.039,0,0.013,0,0.112,0,0.019,0,0.093,0
2050-04-04T17:00:00Z,0.035,0,0.029,0,0.082,0,0.011,0,0.078,0
2050-04-04T18:00:00Z,0.03,0,0.037,0,0.055,0,0.004,0,0.079,0
2050-04-04T19:00:00Z,0.042,0,0.031,0,0.038,0,0.001,0,0.085,0
2050-04-04T20:00:00Z,0.054,0,0.017,0,0.027,0,0,0,0.101,0
2050-04-04T21:00:00Z,0.016,0,0.005,0,0.025,0,0,0,0.084,0
2050-04-04T22:00:00Z,0.008,0,0.002,0,0.027,0,0,0,0.082,0
2050-04-04T23:00:00Z,0.006,0.016,0.001,0.045,0.023,0.003,0,0.005,0.094,0.085
2050-04-05T00:00:00Z,0.015,0.091,0.001,0.19,0.007,0.108,0.001,0.061,0.117,0.281
2050-04-05T01:00:00Z,0.028,0.207,0,0.334,0.001,0.287,0.004,0.153,0.099,0.446
2050-04-05T02:00:00Z,0.008,0.311,0,0.441,0.001,0.449,0.003,0.249,0.074,0.561
2050-04-05T03:00:00Z,0,0.365,0,0.487,0.003,0.567,0.003,0.284,0.081,0.618
2050-04-05T04:00:00Z,0,0.418,0,0.476,0.007,0.637,0.005,0.3,0.108,0.633
2050-04-05T05:00:00Z,0.005,0.313,0,0.388,0.013,0.657,0.011,0.297,0.145,0.606
2050-04-05T06:00:00Z,0.017,0.304,0.003,0.287,0.022,0.619,0.018,0.299,0.186,0.55
2050-04-05T07:00:00Z,0.039,0.263,0.017,0.202,0.047,0.55,0.02,0.283,0.227,0.446
2050-04-05T08:00:00Z,0.029,0.201,0.03,0.143,0.095,0.438,0.018,0.256,0.284,0.286
2050-04-05T09:00:00Z,0.005,0.135,0.037,0.091,0.16,0.288,0.02,0.18,0.337,0.139
2050-04-05T10:00:00Z,0,0.042,0.039,0.022,0.269,0.125,0.046,0.063,0.337,0.019
2050-04-05T11:00:00Z,0,0,0.073,0,0.428,0.009,0.131,0,0.27,0
2050-04-05T12:00:00Z,0.004,0,0.134,0,0.526,0,0.218,0,0.232,0
2050-04-05T13:00:00Z,0.014,0,0.147,0,0.421,0,0.238,0,0.157,0
2050-04-05T14:00:00Z,0.028,0,0.113,0,0.324,0,0.23,0,0.097,0
2050-04-05T15:00:00Z,0.059,0,0.095,0,0.253,0,0.203,0,0.061,0
2050-04-05T16:00:00Z,0.077,0,0.087,0,0.2,0,0.178,0,0.045,0
2050-04-05T17:00:00Z,0.067,0,0.041,0,0.163,0,0.142,0,0.035,0
2050-04-05T18:00:00Z,0.057,0,0.022,0,0.133,0,0.108,0,0.023,0
2050-04-05T19:00:00Z,0.05,0,0.017,0,0.105,0,0.08,0,0.009,0
2050-04-05T20:00:00Z,0.041,0,0.029,0,0.076,0,0.056,0,0.008,0
2050-04-05T21:00:00Z,0.027,0,0.019,0,0.044,0,0.041,0,0.005,0
2050-04-05T22:00:00Z,0.021,0,0.004,0,0.021,0,0.034,0,0.003,0
2050-04-05T23:00:00Z,0.017,0.039,0.001,0.027,0.008,0.003,0.024,0.01,0.003,0.062
2050-04-06T00:00:00Z,0.001,0.19,0,0.127,0.004,0.105,0.009,0.097,0.002,0.223
2050-04-06T01:00:00Z,0.008,0.35,0,0.238,0.003,0.272,0.005,0.223,0,0.377
2050-04-06T02:00:00Z,0.032,0.455,0,0.327,0.003,0.424,0.001,0.316,0,0.503
2050-04-06T03:00:00Z,0.052,0.561,0,0.406,0.012,0.544,0,0.409,0,0.578
2050-04-06T04:00:00Z,0.068,0.636,0,0.438,0.036,0.617,0,0.488,0,0.588
2050-04-06T05:00:00Z,0.071,0.632,0,0.448,0.069,0.64,0,0.524,0.001,0.55
2050-04-06T06:00:00Z,0.062,0.587,0,0.404,0.113,0.599,0,0.504,0.003,0.491
2050-04-06T07:00:00Z,0.046,0.487,0,0.329,0.173,0.538,0,0.439,0.014,0.361
2050-04-06T08:00:00Z,0.025,0.358,0,0.232,0.251,0.436,0,0.336,0.039,0.235
2050-04-06T09:00:00Z,0.011,0.2,0,0.126,0.336,0.298,0,0.204,0.07,0.098
2050-04-06T10:00:00Z,0.004,0.055,0,0.028,0.422,0.136,0.025,0.07,0.091,0.011
2050-04-06T11:00:00Z,0.004,0,0,0,0.466,0.011,0.208,0,0.142,0
2050-04-06T12:00:00Z,0.011,0,0,0,0.467,0,0.409,0,0.19,0
2050-04-06T13:00:00Z,0.031,0,0,0,0.438,0,0.464,0,0.183,0
2050-04-06T14:00:00Z,0.067,0,0.001,0,0.379,0,0.449,0,0.163,0
2050-04-06T15:00:00Z,0.091,0,0.007,0,0.295,0,0.422,0,0.128,0
2050-04-06T16:00:00Z,0.1,0,0.02,0,0.22,0,0.391,0,0.09,0
2050-04-06T17:00:00Z,0.095,0,0.034,0,0.172,0,0.362,0,0.059,0
2050-04-06T18:00:00Z,0.083,0,0.041,0,0.133,0,0.323,0,0.051,0
2050-04-06T19:00:00Z,0.076,0,0.037,0,0.098,0,0.297,0,0.037,0
2050-04-06T20:00:00Z,0.077,0,0.025,0,0.067,0,0.27,0,0.033,0
2050-04-06T21:00:00Z,0.083,0,0.015,0,0.044,0,0.234,0,0.032,0
2050-04-06T22:00:00Z,0.084,0,0.008,0,0.028,0,0.204,0,0.029,0
2050-04-06T23:00:00Z,0.064,0.04,0.003,0.056,0.018,0.003,0.146,0.019,0.026,0.087
2050-04-07T00:00:00Z,0.01,0.199,0.002,0.225,0.025,0.114,0.146,0.165,0.021,0.27
2050-04-07T01:00:00Z,0.056,0.386,0.001,0.394,0.035,0.291,0.151,0.34,0.012,0.438
2050-04-07T02:00:00Z,0.115,0.527,0.001,0.51,0.029,0.45,0.101,0.485,0.008,0.55
2050-04-07T03:00:00Z,0.172,0.59,0.001,0.571,0.038,0.565,0.061,0.584,0.011,0.599
2050-04-07T04:00:00Z,0.207,0.519,0.001,0.601,0.065,0.632,0.037,0.639,0.016,0.595
2050-04-07T05:00:00Z,0.22,0.474,0.003,0.585,0.111,0.653,0.029,0.652,0.021,0.554
2050-04-07T06:00:00Z,0.187,0.443,0.007,0.531,0.179,0.634,0.029,0.607,0.03,0.473
2050-04-07T07:00:00Z,0.132,0.415,0.017,0.371,0.27,0.568,0.033,0.532,0.048,0.34
2050-04-07T08:00:00Z,0.101,0.366,0.03,0.255,0.376,0.459,0.036,0.41,0.087,0.212
2050-04-07T09:00:00Z,0.083,0.215,0.049,0.139,0.484,0.311,0.038,0.251,0.128,0.099
2050-04-07T10:00:00Z,0.057,0.061,0.084,0.035,0.582,0.139,0.037,0.083,0.152,0.013
2050-04-07T11:00:00Z,0.072,0,0.179,0,0.635,0.011,0.045,0,0.174,0
2050-04-07T12:00:00Z,0.112,0,0.234,0,0.601,0,0.086,0,0.156,0
2050-04-07T13:00:00Z,0.136,0,0.238,0,0.544,0,0.162,0,0.142,0
2050-04-07T14:00:00Z,0.145,0,0.216,0,0.498,0,0.254,0,0.115,0
2050-04-07T15:00:00Z,0.162,0,0.18,0,0.415,0,0.332,0,0.071,0
2050-04-07T16:00:00Z,0.16,0,0.2,0,0.323,0,0.342,0,0.046,0
2050-04-07T17:00:00Z,0.13,0,0.16,0,0.234,0,0.283,0,0.024,0
2050-04-07T18:00:00Z,0.113,0,0.129,0,0.162,0,0.214,0,0.018,0
2050-04-07T19:00:00Z,0.085,0,0.096,0,0.106,0,0.175,0,0.013,0
2050-04-07T20:00:00Z,0.069,0,0.058,0,0.073,0,0.157,0,0.012,0
2050-04-07T21:00:00Z,0.057,0,0.035,0,0.047,0,0.153,0,0.02,0
2050-04-07T22:00:00Z,0.048,0,0.016,0,0.028,0,0.14,0,0.027,0
2050-04-07T23:00:00Z,0.039,0.046,0.01,0.047,0.017,0.003,0.1,0.019,0.022,0.041
2050-04-08T00:00:00Z,0.004,0.218,0.018,0.211,0.023,0.114,0.063,0.17,0.027,0.14
2050-04-08T01:00:00Z,0.042,0.399,0.011,0.378,0.035,0.291,0.038,0.349,0.018,0.238
2050-04-08T02:00:00Z,0.022,0.545,0.004,0.504,0.037,0.448,0.02,0.496,0.009,0.335
2050-04-08T03:00:00Z,0.012,0.633,0.002,0.576,0.04,0.566,0.01,0.592,0.004,0.377
2050-04-08T04:00:00Z,0.017,0.674,0,0.609,0.039,0.636,0.005,0.647,0.003,0.394
2050-04-08T05:00:00Z,0.034,0.655,0,0.584,0.041,0.66,0.004,0.656,0.002,0.401
2050-04-08T06:00:00Z,0.058,0.559,0,0.512,0.052,0.627,0.004,0.601,0.005,0.364
2050-04-08T07:00:00Z,0.084,0.436,0,0.413,0.074,0.564,0.005,0.522,0.011,0.262
2050-04-08T08:00:00Z,0.102,0.324,0,0.303,0.107,0.457,0.007,0.399,0.023,0.164
2050-04-08T09:00:00Z,0.092,0.171,0,0.155,0.147,0.31,0.009,0.242,0.028,0.066
2050-04-08T10:00:00Z,0.086,0.051,0.02,0.034,0.225,0.139,0.012,0.079,0.021,0.006
2050-04-08T11:00:00Z,0.148,0,0.127,0,0.367,0.011,0.02,0,0.02,0
2050-04-08T12:00:00Z,0.179,0,0.195,0,0.496,0,0.058,0,0.031,0
2050-04-08T13:00:00Z,0.178,0,0.116,0,0.476,0,0.152,0,0.041,0
2050-04-08T14:00:00Z,0.144,0,0.045,0,0.433,0,0.305,0,0.051,0
2050-04-08T15:00:00Z,0.099,0,0.019,0,0.364,0,0.459,0,0.061,0
2050-04-08T16:00:00Z,0.086,0,0.035,0,0.232,0,0.494,0,0.035,0
2050-04-08T17:00:00Z,0.084,0,0.06,0,0.147,0,0.422,0,0.002,0
2050-04-08T18:00:00Z,0.072,0,0.073,0,0.087,0,0.312,0,0,0
2050-04-08T19:00:00Z,0.06,0,0.039,0,0.05,0,0.264,0,0.002,0
2050-04-08T20:00:00Z,0.072,0,0.02,0,0.028,0,0.241,0,0.004,0
2050-04-08T21:00:00Z,0.071,0,0.013,0,0.018,0,0.211,0,0.002,0
2050-04-08T22:00:00Z,0.072,0,0.008,0,0.014,0,0.19,0,0,0
2050-04-08T23:00:00Z,0.083,0.04,0.009,0.051,0.011,0.004,0.154,0.018,0,0.053
2050-04-09T00:00:00Z,0.024,0.201,0.037,0.22,0.019,0.113,0.134,0.16,0,0.174
2050-04-09T01:00:00Z,0.05,0.394,0.027,0.394,0.031,0.277,0.113,0.335,0,0.325
2050-04-09T02:00:00Z,0.17,0.541,0.013,0.529,0.031,0.406,0.093,0.48,0,0.473
2050-04-09T03:00:00Z,0.151,0.626,0.006,0.613,0.03,0.509,0.058,0.58,0,0.592
2050-04-09T04:00:00Z,0.132,0.656,0.002,0.651,0.03,0.574,0.028,0.634,0,0.63
2050-04-09T05:00:00Z,0.118,0.638,0,0.644,0.03,0.611,0.014,0.643,0,0.633
2050-04-09T06:00:00Z,0.094,0.615,0,0.588,0.032,0.607,0.009,0.598,0.002,0.584
2050-04-09T07:00:00Z,0.071,0.513,0,0.486,0.037,0.556,0.008,0.519,0.008,0.47
2050-04-09T08:00:00Z,0.052,0.385,0,0.318,0.047,0.455,0.008,0.397,0.024,0.322
2050-04-09T09:00:00Z,0.029,0.205,0,0.141,0.068,0.311,0.01,0.243,0.058,0.146
2050-04-09T10:00:00Z,0.029,0.052,0,0.029,0.112,0.139,0.017,0.078,0.13,0.018
2050-04-09T11:00:00Z,0.057,0,0,0,0.218,0.011,0.056,0,0.266,0
2050-04-09T12:00:00Z,0.112,0,0,0,0.375,0,0.145,0,0.279,0
2050-04-09T13:00:00Z,0.153,0,0,0,0.43,0,0.271,0,0.251,0
2050-04-09T14:00:00Z,0.175,0,0.003,0,0.344,0,0.378,0,0.149,0
2050-04-09T15:00:00Z,0.175,0,0.008,0,0.243,0,0.416,0,0.096,0
2050-04-09T16:00:00Z,0.156,0,0.015,0,0.205,0,0.398,0,0.054,0
2050-04-09T17:00:00Z,0.155,0,0.023,0,0.176,0,0.332,0,0.036,0
2050-04-09T18:00:00Z,0.14,0,0.024,0,0.142,0,0.293,0,0.026,0
2050-04-09T19:00:00Z,0.133,0,0.02,0,0.105,0,0.256,0,0.022,0
2050-04-09T20:00:00Z,0.147,0,0.032,0,0.078,0,0.22,0,0.021,0
2050-04-09T21:00:00Z,0.161,0,0.071,0,0.068,0,0.193,0,0.025,0
2050-04-09T22:00:00Z,0.171,0,0.054,0,0.063,0,0.185,0,0.027,0
2050-04-09T23:00:00Z,0.149,0.035,0.032,0.038,0.058,0.004,0.157,0.019,0.022,0.078
2050-04-10T00:00:00Z,0.037,0.181,0.067,0.204,0.062,0.103,0.151,0.16,0.015,0.24
2050-04-10T01:00:00Z,0.065,0.357,0.032,0.373,0.027,0.266,0.167,0.333,0.005,0.396
2050-04-10T02:00:00Z,0.126,0.506,0.01,0.505,0.002,0.425,0.167,0.477,0.001,0.507
2050-04-10T03:00:00Z,0.103,0.605,0.005,0.58,0,0.543,0.135,0.567,0.001,0.585
2050-04-10T04:00:00Z,0.077,0.661,0.002,0.578,0,0.614,0.103,0.621,0.004,0.621
2050-04-10T05:00:00Z,0.064,0.664,0.001,0.536,0,0.641,0.083,0.631,0.011,0.602
2050-04-10T06:00:00Z,0.054,0.649,0,0.445,0,0.615,0.069,0.583,0.03,0.534
2050-04-10T07:00:00Z,0.046,0.544,0.001,0.319,0.003,0.552,0.061,0.499,0.066,0.41
2050-04-10T08:00:00Z,0.043,0.392,0.002,0.194,0.016,0.443,0.057,0.377,0.122,0.297
2050-04-10T09:00:00Z,0.034,0.202,0.005,0.1,0.049,0.295,0.067,0.205,0.193,0.158
2050-04-10T10:00:00Z,0.041,0.045,0.012,0.016,0.115,0.127,0.093,0.067,0.248,0.023
2050-04-10T11:00:00Z,0.093,0,0.02,0,0.259,0.008,0.159,0,0.28,0
2050-04-10T12:00:00Z,0.159,0,0.02,0,0.424,0,0.251,0,0.228,0
2050-04-10T13:00:00Z,0.225,0,0.015,0,0.413,0,0.318,0,0.206,0
